"ID","Prod","Quant","Val","Insp","UnitPrice"
"v1303","p1125",178,6965,"ok",39.1292134831461
"v1303","p1125",101,1535,"ok",15.1980198019802
"v1304","p1125",100,1230,"ok",12.3
"v1148","p1125",170,1550,"ok",9.11764705882353
"v663","p1125",100,1020,"ok",10.2
"v621","p1125",244,5185,"ok",21.25
"v333","p1125",188,7495,"ok",39.8670212765957
"v1149","p1125",1056,5635,"ok",5.33617424242424
"v1179","p1125",206,1790,"ok",8.68932038834951
"v1150","p1125",107,1310,"ok",12.2429906542056
"v872","p1125",188,2315,"ok",12.313829787234
"v777","p1125",106,1120,"ok",10.5660377358491
"v1305","p1125",157,2595,"ok",16.5286624203822
"v1172","p1125",360,2525,"ok",7.01388888888889
"v1104","p1125",105,1380,"ok",13.1428571428571
"v1152","p1125",126,1090,"ok",8.65079365079365
"v1306","p1125",106,2290,"ok",21.6037735849057
"v955","p1125",134,8865,"ok",66.1567164179104
"v1161","p1125",1106,5280,"ok",4.77396021699819
"v1153","p1125",189,1320,"ok",6.98412698412698
"v1307","p1125",350,8795,"ok",25.1285714285714
"v1308","p1125",101,1130,"ok",11.1881188118812
"v1155","p1125",331,2475,"ok",7.4773413897281
"v1248","p1125",152,22100,"ok",145.394736842105
"v1180","p1125",280,2140,"ok",7.64285714285714
"v1156","p1125",154,1565,"ok",10.1623376623377
"v22","p1125",202,2220,"ok",10.990099009901
"v1209","p1125",178,1580,"ok",8.87640449438202
"v1158","p1125",212,1550,"ok",7.31132075471698
"v19","p1125",203,35495,"ok",174.852216748768
"v416","p1125",101,1240,"ok",12.2772277227723
"v1024","p1125",101,1395,"ok",13.8118811881188
"v1309","p1125",900,10215,"ok",11.35
"v360","p1125",105,1400,"ok",13.3333333333333
"v23","p1125",161,3230,"ok",20.0621118012422
"v23","p1125",117,1760,"ok",15.042735042735
"v763","p1125",100,1050,"ok",10.5
"v454","p1125",101,1045,"ok",10.3465346534653
"v39","p1125",1168,9415,"ok",8.06078767123288
"v39","p1125",123,1535,"ok",12.479674796748
"v1006","p1125",100,1060,"ok",10.6
"v1310","p1125",213,5640,"ok",26.4788732394366
"v1311","p1125",120,1055,"ok",8.79166666666667
"v10","p1125",237,6590,"ok",27.8059071729958
"v1250","p1125",102,1265,"ok",12.4019607843137
"v1181","p1125",166,1275,"ok",7.68072289156626
"v1181","p1125",162,1255,"ok",7.74691358024691
"v596","p1125",129,1600,"ok",12.4031007751938
"v1293","p1125",101,1745,"ok",17.2772277227723
"v630","p1125",388,12905,"ok",33.2603092783505
"v1312","p1125",103,1275,"ok",12.378640776699
"v1159","p1125",344,1710,"ok",4.97093023255814
"v1182","p1125",316,2015,"ok",6.37658227848101
"v846","p1125",111,1300,"ok",11.7117117117117
"v835","p1125",213,4800,"ok",22.5352112676056
"v1183","p1125",158,2340,"ok",14.8101265822785
"v1183","p1125",102,1010,"ok",9.90196078431373
"v1183","p1125",123,1015,"ok",8.2520325203252
"v1183","p1125",131,1315,"ok",10.0381679389313
"v1183","p1125",112,1100,"ok",9.82142857142857
"v1183","p1125",119,1320,"ok",11.0924369747899
"v1313","p1125",1688,6595,"ok",3.90699052132701
"v1314","p1125",110,1055,"ok",9.59090909090909
"v1184","p1125",243,1795,"ok",7.38683127572016
"v1217","p1125",108,1105,"ok",10.2314814814815
"v1315","p1125",1194,14850,"ok",12.4371859296482
"v1027","p1125",6461,13275,"ok",2.05463550533973
"v1316","p1125",115,4370,"ok",38
"v1317","p1125",500,3850,"ok",7.7
"v1318","p1125",331,6470,"ok",19.5468277945619
"v982","p1125",101,1605,"ok",15.8910891089109
"v1319","p1125",1593,15085,"ok",9.46955430006278
"v569","p1125",101,1330,"ok",13.1683168316832
"v640","p1125",299,4160,"ok",13.9130434782609
"v1320","p1125",108,1030,"ok",9.53703703703704
"v1321","p1125",102,1315,"ok",12.8921568627451
"v1084","p1125",276,3320,"ok",12.0289855072464
"v779","p1125",197,3450,"ok",17.5126903553299
"v1322","p1125",101,1115,"ok",11.039603960396
"v1300","p1125",157,2520,"ok",16.0509554140127
"v1323","p1125",232,5175,"ok",22.3060344827586
"v844","p1125",272,2125,"ok",7.8125
"v839","p1125",122,1155,"ok",9.4672131147541
"v1324","p1125",450,6850,"ok",15.2222222222222
"v1325","p1125",658,2460,"ok",3.73860182370821
"v1326","p1125",104,1130,"ok",10.8653846153846
"v1327","p1125",111,1525,"ok",13.7387387387387
"v1328","p1125",602,5055,"ok",8.39700996677741
"v1329","p1125",101,1030,"ok",10.1980198019802
"v1330","p1125",102,1250,"ok",12.2549019607843
"v1196","p1125",100,1005,"ok",10.05
"v369","p1125",103,1160,"ok",11.2621359223301
"v1331","p1125",124,1540,"ok",12.4193548387097
"v1185","p1125",136,1160,"ok",8.52941176470588
"v683","p1125",2266,32000,"ok",14.1218005295675
"v1332","p1125",1057,15220,"ok",14.399243140965
"v1290","p1125",186,2510,"ok",13.494623655914
"v1290","p1125",111,1210,"ok",10.9009009009009
"v1","p1125",283,4495,"ok",15.8833922261484
"v1210","p1125",126,1305,"ok",10.3571428571429
"v1210","p1125",461,3780,"ok",8.19956616052061
"v1026","p1125",157,2305,"ok",14.6815286624204
"v1034","p1125",100,1090,"ok",10.9
"v1333","p1125",238,4455,"ok",18.718487394958
"v1107","p1125",116,1275,"ok",10.9913793103448
"v1334","p1125",111,1580,"ok",14.2342342342342
"v1160","p1125",137,1315,"ok",9.5985401459854
"v1335","p1125",101,1280,"ok",12.6732673267327
"v1336","p1125",1766,19300,"ok",10.9286523216308
"v1187","p1125",141,1255,"ok",8.90070921985816
"v1172","p1125",156,1245,"ok",7.98076923076923
"v1337","p1125",125,2585,"ok",20.68
"v212","p1125",103,1750,"ok",16.9902912621359
"v1161","p1125",241,1940,"ok",8.04979253112033
"v1338","p1125",105,1185,"ok",11.2857142857143
"v27","p1125",105,1290,"ok",12.2857142857143
"v1339","p1125",105,1280,"ok",12.1904761904762
"v977","p1125",133,2050,"ok",15.4135338345865
"v39","p1125",125,1455,"ok",11.64
"v39","p1125",315,4155,"ok",13.1904761904762
"v1130","p1125",6704,30480,"ok",4.54653937947494
"v1130","p1125",3214,12180,"ok",3.78967019290604
"v1340","p1125",461,10925,"ok",23.6984815618221
"v1341","p1125",301,2175,"ok",7.22591362126246
"v1342","p1125",271,4305,"ok",15.8856088560886
"v1343","p1125",1552,6165,"ok",3.97229381443299
"v1284","p1125",455,9535,"ok",20.956043956044
"v1189","p1125",120,1095,"ok",9.125
"v1122","p1125",120,1200,"ok",10
"v1344","p1125",184,1715,"ok",9.32065217391304
"v455","p1125",259,3215,"ok",12.4131274131274
"v764","p1125",101,1835,"ok",18.1683168316832
"v1345","p1125",110,1660,"ok",15.0909090909091
"v1346","p1125",126,2290,"ok",18.1746031746032
"v1198","p1125",2288,6445,"ok",2.81687062937063
"v1070","p1125",2887,57225,"ok",19.8216141323173
"v661","p1125",261,2275,"ok",8.71647509578544
"v539","p1125",102,1170,"ok",11.4705882352941
"v1288","p1125",166,4395,"ok",26.4759036144578
"v1347","p1125",200,1775,"ok",8.875
"v803","p1125",141,4060,"ok",28.7943262411348
"v1139","p1125",122,1220,"ok",10
"v805","p1125",104,1295,"ok",12.4519230769231
"v1300","p1125",125,2195,"ok",17.56
"v154","p1125",211,9835,"ok",46.6113744075829
"v1348","p1125",648,7880,"ok",12.1604938271605
"v1039","p1125",570,6295,"ok",11.0438596491228
"v1039","p1125",111,2505,"ok",22.5675675675676
"v1349","p1125",103,1080,"ok",10.4854368932039
"v349","p1125",101,1220,"ok",12.0792079207921
"v349","p1125",122,1700,"ok",13.9344262295082
"v1059","p1125",305,3150,"ok",10.327868852459
"v15","p1125",101,1180,"ok",11.6831683168317
"v1243","p1125",183,1610,"ok",8.79781420765027
"v1243","p1125",127,1070,"ok",8.4251968503937
"v1243","p1125",122,1200,"ok",9.83606557377049
"v1149","p1125",101,1020,"ok",10.0990099009901
"v1336","p1125",127,1675,"ok",13.1889763779528
"v8","p1125",101,1025,"ok",10.1485148514851
"v955","p1125",190,3350,"ok",17.6315789473684
"v1350","p1125",101,1205,"ok",11.9306930693069
"v1350","p1125",100,1115,"ok",11.15
"v1350","p1125",170,2335,"ok",13.7352941176471
"v749","p1125",193,2005,"ok",10.3886010362694
"v933","p1125",238,15180,"ok",63.781512605042
"v1191","p1125",1051,4655,"ok",4.4291151284491
"v1040","p1125",660,2100,"ok",3.18181818181818
"v1351","p1125",184,1675,"ok",9.10326086956522
"v846","p1125",636,4015,"ok",6.31289308176101
"v846","p1125",115,2070,"ok",18
"v593","p1125",140,1890,"ok",13.5
"v148","p1125",766,7900,"ok",10.313315926893
"v1275","p1125",183,2950,"ok",16.120218579235
"v621","p1125",145,9015,"ok",62.1724137931034
"v621","p1125",133,3765,"ok",28.3082706766917
"v1336","p1125",211,2195,"ok",10.4028436018957
"v1111","p1125",193,2245,"ok",11.6321243523316
"v1111","p1125",313,4195,"ok",13.4025559105431
"v1111","p1125",298,4390,"ok",14.7315436241611
"v1033","p1125",431,6085,"ok",14.1183294663573
"v1352","p1125",123,2890,"ok",23.4959349593496
"v553","p1125",165,2405,"ok",14.5757575757576
"v1098","p1125",124,2085,"ok",16.8145161290323
"v1041","p1125",147,2105,"ok",14.3197278911565
"v1353","p1125",234,2485,"ok",10.6196581196581
"v672","p1125",4383,28435,"ok",6.48756559434177
"v1313","p1125",247,2525,"ok",10.2226720647773
"v1091","p1125",103,1185,"ok",11.504854368932
"v1204","p1125",3604,20130,"ok",5.58546059933407
"v1204","p1125",1026,6620,"ok",6.45224171539961
"v539","p1125",633,9505,"ok",15.0157977883096
"v539","p1125",1181,9540,"ok",8.077900084674
"v1297","p1125",102,1155,"ok",11.3235294117647
"v1354","p1125",377,6670,"ok",17.6923076923077
"v913","p1125",224,1375,"ok",6.13839285714286
"v1355","p1125",101,1425,"ok",14.1089108910891
"v1356","p1125",176,2205,"ok",12.5284090909091
"v1356","p1125",106,1210,"ok",11.4150943396226
"v1027","p1125",2272,7580,"ok",3.3362676056338
"v639","p1125",381,8195,"ok",21.509186351706
"v1357","p1125",226,1875,"ok",8.29646017699115
"v1358","p1125",194,2420,"ok",12.4742268041237
"v600","p1125",127,3425,"ok",26.9685039370079
"v656","p1125",305,4685,"ok",15.3606557377049
"v982","p1125",117,1815,"ok",15.5128205128205
"v1359","p1125",163,1640,"ok",10.0613496932515
"v1360","p1125",112,1730,"ok",15.4464285714286
"v1361","p1125",488,1205,"ok",2.46926229508197
"v1224","p1125",722,7435,"ok",10.297783933518
"v152","p1125",203,4090,"ok",20.1477832512315
"v1362","p1125",106,1185,"ok",11.1792452830189
"v1363","p1125",3851,5130,"ok",1.33212152687614
"v1364","p1125",213,2595,"ok",12.1830985915493
"v1365","p1125",101,1545,"ok",15.2970297029703
"v1366","p1125",238,2540,"ok",10.672268907563
"v1322","p1125",102,1110,"ok",10.8823529411765
"v1367","p1125",111,1265,"ok",11.3963963963964
"v1323","p1125",945,27625,"ok",29.2328042328042
"v1368","p1125",114,1870,"ok",16.4035087719298
"v1368","p1125",117,1895,"ok",16.1965811965812
"v1368","p1125",110,1245,"ok",11.3181818181818
"v844","p1125",115,5910,"ok",51.3913043478261
"v1369","p1125",183,6510,"ok",35.5737704918033
"v972","p1125",133,4700,"ok",35.3383458646617
"v1370","p1125",101,1040,"ok",10.2970297029703
"v1371","p1125",440,3605,"ok",8.19318181818182
"v1372","p1125",116,1720,"ok",14.8275862068966
"v976","p1125",1322,7590,"ok",5.74130105900151
"v554","p1125",138,1890,"ok",13.695652173913
"v554","p1125",44000,1965,"fraud",0.0446590909090909
"v554","p1125",117,1355,"ok",11.5811965811966
"v554","p1125",173,2605,"ok",15.0578034682081
"v369","p1125",143,1510,"ok",10.5594405594406
"v1303","p1125",100,1045,"ok",10.45
"v882","p1125",268,3050,"ok",11.3805970149254
"v882","p1125",110,1200,"ok",10.9090909090909
"v683","p1125",488,11000,"ok",22.5409836065574
"v837","p1125",100,1100,"ok",11
"v1277","p1125",110,1335,"ok",12.1363636363636
"v1026","p1125",100,1005,"ok",10.05
"v234","p1125",211,2580,"ok",12.2274881516588
"v684","p1125",101,1600,"ok",15.8415841584158
"v896","p1125",327,8315,"ok",25.4281345565749
"v356","p1131",184446,271620,"ok",1.47262613447838
"v151","p1140",100,1085,"ok",10.85
"v525","p1140",105,1235,"ok",11.7619047619048
"v356","p1144",132113,352165,"ok",2.66563472179119
"v1154","p1149",34927,8145,"fraud",0.233200675695021
"v431","p1151",102,1155,"ok",11.3235294117647
"v370","p1151",105,1140,"ok",10.8571428571429
"v769","p1151",101,1040,"ok",10.2970297029703
"v1393","p1151",132,88675,"fraud",671.780303030303
"v1433","p1151",105,1075,"ok",10.2380952380952
"v431","p1158",100,1050,"ok",10.5
"v979","p1160",101,1200,"ok",11.8811881188119
"v1456","p1166",28971,157795,"ok",5.44665355010183
"v1454","p1168",33013,170300,"ok",5.15857389513222
"v431","p1194",100,1040,"ok",10.4
"v1009","p1194",111,1050,"ok",9.45945945945946
"v1473","p1194",100,1060,"ok",10.6
"v1282","p1199",101,1025,"ok",10.1485148514851
"v1482","p1199",10208,7445,"fraud",0.729329937304075
"v1098","p1212",2004,27350,"ok",13.6477045908184
"v1090","p1212",1500,37715,"ok",25.1433333333333
"v796","p1212",132,1450,"ok",10.9848484848485
"v654","p1212",15996,347120,"ok",21.7004251062766
"v654","p1212",1075,3765,"ok",3.50232558139535
"v1505","p1212",662,8490,"ok",12.8247734138973
"v1506","p1212",157,1740,"ok",11.0828025477707
"v1507","p1212",2918,33260,"ok",11.3982179575051
"v773","p1212",377,4580,"ok",12.1485411140584
"v1392","p1212",1233,14380,"ok",11.6626115166261
"v655","p1212",1808,21490,"ok",11.8860619469027
"v655","p1212",1316,15665,"ok",11.9034954407295
"v1508","p1212",162,4185,"ok",25.8333333333333
"v1509","p1212",101,1090,"ok",10.7920792079208
"v1509","p1212",211,5845,"ok",27.7014218009479
"v1509","p1212",196,12975,"ok",66.1989795918367
"v1510","p1212",332,3735,"ok",11.25
"v1511","p1212",106,1170,"ok",11.0377358490566
"v1512","p1212",1091,12025,"ok",11.0219981668194
"v1396","p1212",6034,69900,"ok",11.5843553198542
"v1513","p1212",682,8345,"ok",12.2360703812317
"v1514","p1212",140,3725,"ok",26.6071428571429
"v1367","p1212",1858,26395,"ok",14.2061356297094
"v1369","p1212",385,5025,"ok",13.0519480519481
"v1401","p1212",538,7050,"ok",13.1040892193309
"v1515","p1212",887,11825,"ok",13.3314543404735
"v1516","p1212",779,10175,"ok",13.0616174582798
"v1516","p1212",378,4555,"ok",12.0502645502646
"v1500","p1212",670,8775,"ok",13.0970149253731
"v1087","p1212",2996,36935,"ok",12.3281041388518
"v1517","p1212",943,11100,"ok",11.7709437963945
"v827","p1212",101,1010,"ok",10
"v827","p1212",104,1105,"ok",10.625
"v636","p1212",208,2385,"ok",11.4663461538462
"v1518","p1212",588,5660,"ok",9.62585034013605
"v1420","p1212",1776,22120,"ok",12.454954954955
"v1393","p1212",162,1945,"ok",12.0061728395062
"v1393","p1212",9591,126335,"ok",13.1722448128454
"v1519","p1212",1151,63620,"ok",55.2736750651607
"v1520","p1212",1290,17460,"ok",13.5348837209302
"v1520","p1212",161,1705,"ok",10.5900621118012
"v1521","p1212",671,8700,"ok",12.9657228017884
"v1100","p1212",11342,130190,"ok",11.4785752071945
"v1430","p1212",387,5055,"ok",13.062015503876
"v1430","p1212",465,1540,"ok",3.31182795698925
"v1421","p1212",1018,13400,"ok",13.1630648330059
"v1431","p1212",951,11725,"ok",12.32912723449
"v1522","p1212",680,8315,"ok",12.2279411764706
"v961","p1212",1198,14585,"ok",12.1744574290484
"v1433","p1212",1532,22320,"ok",14.5691906005222
"v1433","p1212",1889,24960,"ok",13.2133403917417
"v1523","p1212",681,7335,"ok",10.7709251101322
"v1346","p1212",1409,18985,"ok",13.4740951029099
"v992","p1212",1220,17860,"ok",14.6393442622951
"v1509","p1212",138,1565,"ok",11.3405797101449
"v1509","p1212",186,4770,"ok",25.6451612903226
"v1511","p1212",738,12460,"ok",16.8834688346883
"v1511","p1212",133,3275,"ok",24.6240601503759
"v1514","p1212",102,1120,"ok",10.9803921568627
"v1514","p1212",158,2545,"ok",16.1075949367089
"v1323","p1212",4013,55655,"ok",13.8686768003987
"v1524","p1213",108,1120,"ok",10.3703703703704
"v773","p1213",101,1115,"ok",11.039603960396
"v1518","p1213",104,1130,"ok",10.8653846153846
"v1533","p1213",100,1040,"ok",10.4
"v1537","p1213",133,1220,"ok",9.17293233082707
"v1356","p1214",106,1220,"ok",11.5094339622642
"v662","p1214",15372,790640,"ok",51.4337756960708
"v988","p1214",4901,360720,"ok",73.6013058559478
"v1560","p1214",101,1140,"ok",11.2871287128713
"v1532","p1214",105,1165,"ok",11.0952380952381
"v1092","p1214",103,1075,"ok",10.4368932038835
"v775","p1214",101,1150,"ok",11.3861386138614
"v1574","p1214",100,1035,"ok",10.35
"v1374","p1214",105,1205,"ok",11.4761904761905
"v1581","p1215",105,1180,"ok",11.2380952380952
"v1584","p1215",116,1140,"ok",9.82758620689655
"v1581","p1215",103,1265,"ok",12.2815533980583
"v1553","p1215",105,1240,"ok",11.8095238095238
"v1553","p1215",101,1090,"ok",10.7920792079208
"v773","p1215",101,1085,"ok",10.7425742574257
"v1426","p1215",105,1235,"ok",11.7619047619048
"v1516","p1215",106,1320,"ok",12.4528301886792
"v1516","p1215",105,1260,"ok",12
"v1559","p1215",102,1270,"ok",12.4509803921569
"v1393","p1215",115,1225,"ok",10.6521739130435
"v1606","p1215",104,1185,"ok",11.3942307692308
"v1609","p1215",107,1105,"ok",10.3271028037383
"v1559","p1215",106,1265,"ok",11.9339622641509
"v1394","p1215",105,1090,"ok",10.3809523809524
"v1416","p1215",104,1150,"ok",11.0576923076923
"v1550","p1221",2590,65730,"ok",25.3783783783784
"v1548","p1221",20841,342130,"ok",16.4161988388273
"v1548","p1221",4298,92435,"ok",21.5065146579805
"v662","p1221",4999,225295,"ok",45.0680136027205
"v663","p1221",2754,84475,"ok",30.6735657225853
"v664","p1221",1131,77030,"ok",68.1078691423519
"v596","p1221",3667,89455,"ok",24.3946004908645
"v1634","p1221",2816,64365,"ok",22.8568892045455
"v1571","p1225",101,1040,"ok",10.2970297029703
"v1516","p1225",103,1175,"ok",11.4077669902913
"v1280","p1225",105,1115,"ok",10.6190476190476
"v1642","p1225",106,1115,"ok",10.5188679245283
"v1497","p1225",107,1075,"ok",10.0467289719626
"v935","p1228",16180,49085,"ok",3.03368355995056
"v1358","p1228",102,1080,"ok",10.5882352941176
"v431","p1242",102,2470,"ok",24.2156862745098
"v1679","p1242",100,1110,"ok",11.1
"v1679","p1242",100,1440,"ok",14.4
"v1672","p1242",122,5895,"ok",48.3196721311475
"v1700","p1242",109,2550,"ok",23.394495412844
"v1423","p1242",102,1170,"ok",11.4705882352941
"v1238","p1242",120,2060,"ok",17.1666666666667
"v1661","p1242",112,1875,"ok",16.7410714285714
"v1659","p1242",150,11500,"ok",76.6666666666667
"v1701","p1242",100,1025,"ok",10.25
"v1679","p1244",5061,1415,"fraud",0.279589014028848
"v29","p1251",1078,9035,"ok",8.38126159554731
"v1689","p1251",255,9045,"ok",35.4705882352941
"v1665","p1251",2088,21080,"ok",10.095785440613
"v1664","p1258",102,2000,"ok",19.6078431372549
"v1276","p1258",193,3780,"ok",19.5854922279793
"v1243","p1258",161,1195,"ok",7.42236024844721
"v1698","p1258",103,1225,"ok",11.8932038834951
"v1698","p1258",118,1590,"ok",13.4745762711864
"v1715","p1258",100,1295,"ok",12.95
"v1733","p1258",103,1080,"ok",10.4854368932039
"v29","p1258",107,1310,"ok",12.2429906542056
"v1688","p1258",105,1210,"ok",11.5238095238095
"v1668","p1258",103,1205,"ok",11.6990291262136
"v431","p1258",101,1100,"ok",10.8910891089109
"v1139","p1258",110,1430,"ok",13
"v1676","p1258",100,1420,"ok",14.2
"v1675","p1258",102,2090,"ok",20.4901960784314
"v1677","p1258",100,1325,"ok",13.25
"v1143","p1258",107,2560,"ok",23.9252336448598
"v1709","p1258",281,18770,"ok",66.797153024911
"v1243","p1258",894,27430,"ok",30.6823266219239
"v1679","p1258",103155,35435,"fraud",0.343512190393098
"v1715","p1258",103,2530,"ok",24.5631067961165
"v1161","p1258",502,13350,"ok",26.593625498008
"v1716","p1258",101,1405,"ok",13.9108910891089
"v1719","p1258",101,2025,"ok",20.049504950495
"v1734","p1258",102,1820,"ok",17.843137254902
"v1709","p1258",127,5360,"ok",42.2047244094488
"v1252","p1258",101,1990,"ok",19.7029702970297
"v1679","p1258",111,4010,"ok",36.1261261261261
"v1679","p1258",102,2135,"ok",20.9313725490196
"v1162","p1258",103,1200,"ok",11.6504854368932
"v1701","p1258",166,6610,"ok",39.8192771084337
"v1680","p1258",449,33825,"ok",75.3340757238307
"v1735","p1258",105,1660,"ok",15.8095238095238
"v1732","p1258",100,1020,"ok",10.2
